"X","Y","Z","Acc","Time"
"1.6","3.4","-0.2","3.8","375.6"
"1.3","3.1","0.4","3.4","375.6"
"0.6","2.6","1.5","3.1","375.6"
"0.1","2.5","2.3","3.4","375.6"
"-0.2","2.7","2.7","3.8","375.6"
"-0.4","3.0","2.8","4.1","375.6"
"-0.7","3.1","2.4","4.0","375.6"
"-1.0","3.2","1.7","3.8","375.7"
"-1.5","2.9","0.6","3.3","375.7"
"-1.7","2.5","-0.6","3.1","375.7"
"-1.7","1.8","-2.1","3.2","375.7"
"-1.4","0.7","-3.8","4.1","375.7"
"-0.6","-0.9","-5.5","5.6","375.7"
"0.1","-3.7","-7.9","8.7","375.7"
"-2.6","-8.4","-14.5","17.0","375.7"
"-7.0","-13.2","-20.1","25.0","375.7"
"-8.1","-14.1","-12.5","20.5","375.7"
"-2.9","-8.6","-4.1","10.0","375.7"
"2.3","-1.2","-0.4","2.6","375.8"
"4.0","4.0","1.5","5.9","375.8"
"3.5","6.1","1.1","7.1","375.8"
"1.2","5.3","0.2","5.4","375.8"
"-1.0","2.7","1.8","3.4","375.8"
"-6.2","-4.0","10.9","13.2","375.8"
"-7.7","-7.3","19.3","22.0","375.8"
"-3.3","-6.8","17.8","19.3","375.8"
"2.1","-2.6","8.1","8.8","375.8"
"4.7","1.9","1.7","5.3","375.8"
"4.6","4.5","-1.8","6.7","375.9"
"3.9","5.7","-4.1","8.0","375.9"
"3.8","6.5","-5.0","9.0","375.9"
"3.2","5.9","-2.5","7.2","375.9"
"1.7","4.1","0.2","4.4","375.9"
"0.0","1.8","2.3","2.9","375.9"
"-0.7","0.0","2.8","2.9","375.9"
"-1.0","-1.4","2.6","3.1","375.9"
"-0.4","-2.3","2.1","3.1","375.9"
"0.1","-2.9","1.5","3.3","375.9"
"1.0","-3.4","1.3","3.8","376.0"
"1.4","-4.5","1.2","4.9","376.0"
"1.8","-4.8","1.0","5.2","376.0"
"1.8","-4.0","0.1","4.4","376.0"
"1.3","-2.4","-1.0","2.9","376.0"
"0.6","-0.5","-1.1","1.3","376.0"
"0.4","0.9","-1.2","1.6","376.0"
"0.5","2.2","-1.6","2.8","376.0"
"0.7","2.9","-1.9","3.5","376.0"
"0.7","3.2","-2.1","3.9","376.0"
"0.7","3.0","-2.2","3.8","376.0"
"1.0","2.8","-5.3","6.1","376.1"
"0.8","2.2","-5.2","5.7","376.1"
"-0.1","0.8","-2.9","3.0","376.1"
"-0.7","0.0","-0.9","1.1","376.1"
"-0.8","-0.4","0.0","0.9","376.1"
"-0.4","-0.3","0.8","0.9","376.1"
"-0.1","-0.3","2.0","2.0","376.1"
"-0.2","-0.5","2.6","2.7","376.1"
"-0.7","-0.8","2.5","2.7","376.1"
"-0.9","-0.6","2.6","2.8","376.1"
"-0.8","-0.2","2.6","2.7","376.2"
"-0.6","0.1","2.0","2.1","376.2"
"-0.9","-0.3","2.0","2.2","376.2"
"-1.6","-1.0","2.6","3.2","376.2"
"-0.4","0.2","1.6","1.7","376.2"
"1.5","1.6","-1.2","2.5","376.2"
"2.3","1.5","-2.8","3.9","376.2"
"1.0","-0.6","-2.2","2.5","376.2"
"-0.1","-2.3","-1.4","2.7","376.2"
"-1.0","-3.5","-0.9","3.7","376.2"
"-1.5","-4.0","-0.5","4.3","376.2"
"-1.5","-3.8","-0.4","4.1","376.3"
"-1.2","-3.0","-0.4","3.3","376.3"
"-0.9","-1.7","-0.5","2.0","376.3"
"-3.1","-1.1","-13.6","14.0","376.3"
"-4.0","-0.9","-13.6","14.2","376.3"
"-0.8","-0.2","-1.5","1.7","376.3"
"1.4","0.1","4.0","4.2","376.3"
"1.8","-1.0","5.0","5.4","376.3"
"1.8","-2.0","5.0","5.7","376.3"
"2.4","-1.5","2.9","4.1","376.3"
"2.6","-0.3","0.4","2.6","376.4"
"2.0","0.5","-0.4","2.1","376.4"
"0.8","1.4","-0.6","1.7","376.4"
"-0.1","2.0","-1.3","2.4","376.4"
"-0.1","2.4","-1.1","2.6","376.4"
"-0.4","2.4","-1.3","2.8","376.4"
"-0.2","2.4","1.8","3.0","376.4"
"-0.3","2.2","4.5","5.0","376.4"
"-1.3","1.3","5.2","5.5","376.4"
"-2.6","0.1","6.5","7.0","376.4"
"-3.1","-0.9","7.4","8.1","376.5"
"-3.1","-1.5","7.0","7.8","376.5"
"-2.6","-2.1","5.0","6.0","376.5"
"-1.5","-1.4","1.5","2.5","376.5"
"-0.1","-0.8","-1.0","1.3","376.5"
"0.5","-0.6","-2.7","2.8","376.5"
"0.0","-0.5","-3.4","3.4","376.5"
"-0.9","0.0","-2.9","3.0","376.5"
"-0.5","1.1","-1.6","2.0","376.5"
"1.4","2.0","-9.2","9.5","376.5"
"3.2","-0.6","-10.6","11.1","376.5"
"1.5","-1.1","0.9","2.1","376.6"
"1.6","0.0","4.7","5.0","376.6"
"2.5","1.5","4.7","5.5","376.6"
"3.1","2.9","2.9","5.1","376.6"
"2.6","3.8","1.1","4.7","376.6"
"2.0","4.1","0.0","4.6","376.6"
"1.2","4.0","0.0","4.2","376.6"
"0.7","3.8","0.3","3.9","376.6"
"0.5","3.5","0.6","3.6","376.6"
"0.4","3.2","1.0","3.4","376.6"
"0.1","2.8","1.4","3.1","376.7"
"0.0","2.7","1.8","3.2","376.7"
"0.0","2.5","2.1","3.3","376.7"
"-0.4","2.4","2.2","3.3","376.7"
"-0.8","2.3","2.0","3.2","376.7"
"-1.2","2.2","1.1","2.7","376.7"
"-1.6","2.0","0.1","2.6","376.7"
"-1.4","1.8","-1.0","2.5","376.7"
"-1.0","1.4","-2.2","2.8","376.7"
"-0.5","0.8","-3.8","3.9","376.7"
"-0.4","-1.0","-5.6","5.7","376.7"
"-1.3","-4.8","-9.2","10.5","376.8"
"-5.2","-10.1","-17.2","20.6","376.8"
"-8.5","-14.5","-18.1","24.7","376.8"
"-7.9","-14.1","-7.5","17.8","376.8"
"-1.9","-7.1","-2.4","7.7","376.8"
"2.4","0.4","0.0","2.4","376.8"
"3.6","5.1","0.2","6.2","376.8"
"1.2","5.0","-2.8","5.9","376.8"
"-5.6","-2.7","-2.8","6.8","376.8"
"-7.5","-8.9","0.6","11.7","376.8"
"-3.8","-7.0","13.9","16.0","376.9"
"1.7","-1.0","20.3","20.4","376.9"
"5.8","4.9","15.4","17.2","376.9"
"7.6","8.2","8.9","14.3","376.9"
"7.5","9.4","4.5","12.8","376.9"
"6.5","9.3","1.7","11.5","376.9"
"5.0","8.1","-0.5","9.5","376.9"
"3.2","6.1","-1.0","7.0","376.9"
"1.8","3.9","-0.1","4.3","376.9"
"0.7","2.1","1.4","2.6","376.9"
"-0.5","0.0","2.1","2.2","377.0"
"-0.9","-1.6","1.8","2.6","377.0"
"-1.3","-3.1","1.6","3.7","377.0"
"-1.8","-4.5","1.3","5.0","377.0"
"-2.0","-5.8","1.1","6.2","377.0"
"-1.7","-7.3","-0.6","7.5","377.0"
"-0.1","-7.4","-0.5","7.4","377.0"
"2.2","-5.9","-1.7","6.5","377.0"
"3.4","-2.9","-3.7","5.8","377.0"
"2.4","-0.4","-4.7","5.3","377.0"
"0.6","0.7","-3.8","3.9","377.0"
"-0.3","1.5","-2.3","2.8","377.1"
"-0.5","2.1","-1.4","2.6","377.1"
"-0.5","2.3","-1.0","2.6","377.1"
"-0.5","2.2","-1.0","2.5","377.1"
"-0.4","1.8","-1.0","2.1","377.1"
"-0.3","1.4","-1.1","1.8","377.1"
"-0.1","1.3","-2.1","2.5","377.1"
"0.2","1.7","-4.0","4.4","377.1"
"0.0","1.6","-2.6","3.1","377.1"
"0.2","1.4","-0.6","1.5","377.1"
"0.0","0.6","1.0","1.2","377.2"
"-0.4","-0.1","2.2","2.2","377.2"
"-0.8","-0.7","2.9","3.1","377.2"
"-1.1","-1.1","2.8","3.2","377.2"
"-1.1","-1.0","2.3","2.7","377.2"
"-0.7","-0.6","1.8","2.0","377.2"
"-0.2","-0.1","1.5","1.5","377.2"
"0.1","0.1","1.2","1.2","377.2"
"0.2","0.1","0.7","0.7","377.2"
"0.4","-0.1","0.7","0.8","377.2"
"0.6","-0.4","1.0","1.2","377.2"
"0.6","-0.9","1.4","1.8","377.3"
"0.4","-1.3","1.4","2.0","377.3"
"-0.1","-1.7","1.4","2.2","377.3"
"-0.8","-2.0","0.8","2.3","377.3"
"-1.2","-1.8","0.4","2.2","377.3"
"-1.4","-1.3","-0.6","2.0","377.3"
"-1.4","-0.7","-1.8","2.4","377.3"
"-1.2","-0.6","-2.9","3.2","377.3"
"-4.7","-3.0","-28.9","29.4","377.3"
"-2.5","-4.3","-17.7","18.4","377.3"
"1.8","-3.4","-1.4","4.1","377.4"
"3.7","-2.9","3.8","6.0","377.4"
"4.2","-2.1","7.2","8.6","377.4"
"2.9","-0.1","10.2","10.6","377.4"
"1.0","1.6","9.6","9.8","377.4"
"0.1","2.6","7.4","7.8","377.4"
"0.0","2.9","4.4","5.3","377.4"
"-0.5","2.6","1.9","3.3","377.4"
"-1.7","1.5","0.7","2.4","377.4"
"-2.4","0.6","0.6","2.5","377.4"
"-2.4","0.3","2.0","3.1","377.4"
"-2.0","0.3","2.9","3.5","377.5"
"-1.6","0.1","3.1","3.5","377.5"
"-1.6","-0.6","2.5","3.0","377.5"
"-1.9","-1.2","1.9","2.9","377.5"
"-2.3","-1.6","1.7","3.3","377.5"
"-1.8","-1.5","0.9","2.5","377.5"
"-1.5","-1.0","-0.2","1.8","377.5"
"-1.2","-0.2","-0.5","1.3","377.5"
"0.2","1.5","-0.9","1.8","377.5"
"2.0","3.1","-0.1","3.7","377.5"
"7.3","3.4","-10.2","13.0","377.6"
"5.9","0.6","-4.0","7.2","377.6"
"2.6","-0.1","2.2","3.4","377.6"
"2.1","0.9","2.7","3.5","377.6"
"2.2","2.5","1.1","3.5","377.6"
"1.9","3.7","-0.3","4.2","377.6"
"1.3","4.2","-0.6","4.4","377.6"
"0.9","4.2","-0.7","4.4","377.6"
"0.5","4.0","-0.6","4.1","377.6"
"0.3","3.7","-0.4","3.7","377.6"
"0.0","3.3","0.2","3.3","377.7"
"-0.2","2.9","1.5","3.3","377.7"
"-0.2","2.8","2.3","3.6","377.7"
"0.0","2.6","2.5","3.6","377.7"
"0.1","2.3","2.2","3.2","377.7"
"0.0","2.0","1.7","2.6","377.7"
"0.0","1.5","1.0","1.8","377.7"
"-0.1","0.9","0.1","0.9","377.7"
"-0.3","0.2","-0.8","0.9","377.7"
"-0.7","-0.6","-1.8","2.0","377.7"
"-1.3","-1.5","-3.2","3.8","377.7"
"-1.8","-2.5","-5.6","6.4","377.8"
"-1.9","-4.3","-8.7","9.9","377.8"
"-3.3","-7.0","-15.2","17.1","377.8"
"-6.0","-9.2","-22.6","25.1","377.8"
"-7.2","-11.6","-11.9","18.1","377.8"
"-5.3","-9.4","3.5","11.3","377.8"
"-1.4","-3.2","5.6","6.6","377.8"
"2.5","3.3","2.5","4.8","377.8"
"3.5","6.6","1.1","7.6","377.8"
"1.9","6.5","1.9","7.0","377.8"
"-0.5","4.6","2.9","5.5","377.9"
"-2.4","1.8","3.9","4.9","377.9"
"-4.7","-2.5","7.5","9.2","377.9"
"-6.0","-5.4","10.8","13.5","377.9"
"-4.8","-6.2","9.7","12.5","377.9"
"0.8","-2.8","6.7","7.3","377.9"
"5.2","2.2","5.2","7.7","377.9"
"5.4","4.7","2.2","7.5","377.9"
"4.1","4.9","-1.3","6.5","377.9"
"4.0","5.1","-6.3","9.0","377.9"
"3.8","4.5","-5.5","8.1","377.9"
"2.1","2.4","-1.6","3.6","378.0"
"0.3","0.4","1.3","1.4","378.0"
"-0.6","-0.8","2.8","3.0","378.0"
"-0.6","-1.3","2.8","3.1","378.0"
"0.1","-1.2","2.0","2.3","378.0"
"1.2","-0.8","1.5","2.1","378.0"
"1.6","-0.8","1.4","2.3","378.0"
"1.3","-1.3","1.4","2.3","378.0"
"0.9","-1.8","1.1","2.3","378.0"
"0.9","-2.1","0.8","2.4","378.0"
"1.0","-2.1","0.0","2.3","378.1"
"0.8","-1.4","-1.1","2.0","378.1"
"0.5","-0.5","-2.0","2.1","378.1"
"0.4","0.7","-5.0","5.1","378.1"
"0.2","1.2","-6.0","6.1","378.1"
"-0.6","0.2","-3.1","3.2","378.1"
"-0.8","-0.4","-0.5","1.0","378.1"
"-0.5","-0.1","0.6","0.8","378.1"
"-0.1","0.5","0.5","0.7","378.1"
"0.2","1.0","-0.3","1.1","378.1"
"0.1","1.1","-1.3","1.7","378.2"
"0.0","0.7","-1.3","1.5","378.2"
"0.1","0.8","-0.3","0.9","378.2"
"0.0","1.0","0.7","1.2","378.2"
"-0.2","0.9","1.4","1.7","378.2"
"-0.6","0.8","1.9","2.1","378.2"
"-1.0","0.3","1.8","2.1","378.2"
"-1.3","-0.3","1.3","1.9","378.2"
"-1.5","-0.8","0.7","1.8","378.2"
"-1.4","-1.2","0.0","1.8","378.2"
"-1.0","-1.2","-0.5","1.6","378.2"
"-0.4","-1.0","-1.0","1.5","378.3"
"0.3","-0.7","-1.3","1.5","378.3"
"0.8","-0.5","-1.5","1.8","378.3"
"1.1","-0.5","-1.5","1.9","378.3"
"1.2","-0.9","-1.2","1.9","378.3"
"0.8","-2.1","-0.8","2.4","378.3"
"0.3","-3.0","-0.5","3.1","378.3"
"0.3","-3.0","-0.5","3.1","378.3"
"0.7","-2.1","-0.5","2.3","378.3"
"0.9","-1.1","-0.3","1.5","378.3"
"0.8","-0.7","0.3","1.1","378.4"
"0.8","-0.3","1.0","1.3","378.4"
"0.8","-1.1","0.1","1.4","378.4"
"0.2","-1.9","-0.5","2.0","378.4"
"-0.5","-2.5","-1.5","3.0","378.4"
"-0.7","-2.7","-3.3","4.3","378.4"
"0.0","-1.5","-6.2","6.4","378.4"
"0.9","0.6","-8.3","8.4","378.4"
"0.6","2.3","-6.9","7.3","378.4"
"-0.5","2.6","-0.9","2.8","378.4"
"-1.0","2.0","3.6","4.2","378.4"
"-2.1","0.5","4.3","4.8","378.5"
"-2.7","-0.4","4.9","5.6","378.5"
"-2.6","0.0","7.0","7.5","378.5"
"-3.2","-0.6","7.6","8.3","378.5"
"-3.1","-0.5","7.0","7.7","378.5"
"-2.4","0.2","5.4","5.9","378.5"
"-1.4","0.5","3.6","3.9","378.5"
"-0.7","0.2","2.0","2.1","378.5"
"0.3","0.0","1.1","1.1","378.5"
"2.0","0.3","0.3","2.0","378.5"
"3.6","0.6","0.3","3.7","378.6"
"3.8","0.5","0.6","3.9","378.6"
"3.6","0.1","0.3","3.6","378.6"
"2.3","-0.1","-2.5","3.4","378.6"
"2.2","-1.5","-5.4","6.0","378.6"
"3.6","-3.2","-14.3","15.1","378.6"
"1.7","-0.3","-6.4","6.6","378.6"
"2.3","3.2","-2.6","4.7","378.6"
"2.2","3.9","1.1","4.6","378.6"
"0.9","3.2","4.8","5.8","378.6"
"-0.6","3.0","7.3","7.9","378.7"
"-1.5","3.4","8.0","8.8","378.7"
"-1.8","3.9","6.7","8.0","378.7"
"-1.8","4.4","4.5","6.5","378.7"
"-1.6","4.5","1.9","5.1","378.7"
"-1.3","4.1","0.5","4.3","378.7"
"-1.2","3.3","-0.4","3.5","378.7"
"-0.7","2.9","-0.5","3.0","378.7"
"-0.5","2.4","-0.1","2.5","378.7"
"-0.6","1.4","0.2","1.5","378.7"
"-1.0","-0.3","0.4","1.1","378.7"
"-0.5","-1.6","0.0","1.7","378.8"
"0.7","-0.9","-0.8","1.4","378.8"
"1.6","0.1","-1.5","2.2","378.8"
"1.9","0.4","-1.9","2.7","378.8"
"1.7","0.0","-2.3","2.9","378.8"
"1.4","-1.0","-3.0","3.5","378.8"
"-0.2","-2.9","-6.9","7.5","378.8"
"-6.0","-7.1","-15.0","17.6","378.8"
"-8.6","-9.2","-14.4","19.1","378.8"
"-5.0","-5.1","-8.7","11.3","378.8"
"-2.8","-3.4","-5.2","6.8","378.9"
"-2.7","-2.2","-1.6","3.8","378.9"
"-0.9","1.6","1.1","2.1","378.9"
"-0.1","3.3","3.1","4.5","378.9"
"-1.0","2.2","4.8","5.4","378.9"
"-1.3","0.5","4.0","4.2","378.9"
"-3.2","-3.9","4.0","6.4","378.9"
"-3.1","-5.9","3.7","7.6","378.9"
"0.9","0.1","6.7","6.8","378.9"
"2.3","2.3","8.6","9.2","378.9"
"2.8","2.9","9.0","9.9","378.9"
"2.7","2.5","8.3","9.1","379.0"
"3.1","2.4","5.5","6.8","379.0"
"3.6","2.6","2.4","5.0","379.0"
"3.8","2.8","0.2","4.7","379.0"
"3.6","2.5","-1.7","4.7","379.0"
"3.8","3.5","-2.7","5.8","379.0"
"2.5","2.3","-2.5","4.2","379.0"
"0.7","-0.1","-1.2","1.4","379.0"
"-0.1","-1.5","0.5","1.6","379.0"
"0.1","-1.0","1.1","1.5","379.0"
"0.2","-1.2","1.3","1.8","379.1"
"-0.2","-2.1","1.0","2.3","379.1"
"-0.8","-3.5","-0.1","3.6","379.1"
"-1.0","-4.6","-1.6","5.0","379.1"
"-0.4","-4.4","-3.0","5.3","379.1"
"1.1","-2.4","-3.7","4.5","379.1"
"2.3","0.7","-3.5","4.2","379.1"
"1.6","1.5","-3.5","4.1","379.1"
"1.0","1.8","-3.3","3.9","379.1"
"1.5","2.9","-1.8","3.7","379.1"
"1.1","3.4","-0.4","3.6","379.2"
"-0.8","1.8","0.2","2.0","379.2"
"-1.9","0.8","0.4","2.1","379.2"
"-2.1","0.7","0.4","2.2","379.2"
"-1.6","0.6","0.7","1.8","379.2"
"-1.6","0.3","0.9","1.9","379.2"
"-1.4","0.0","1.3","1.9","379.2"
"-1.0","-0.3","1.8","2.1","379.2"
"-0.7","-0.7","1.5","1.8","379.2"
"-0.5","-0.9","1.4","1.7","379.2"
"-0.1","-0.7","1.6","1.7","379.2"
"0.5","-0.3","2.0","2.1","379.3"
"0.9","-0.2","2.0","2.2","379.3"
"1.0","-0.1","1.3","1.6","379.3"
"1.0","0.0","0.6","1.2","379.3"
"1.0","0.1","0.0","1.0","379.3"
"0.8","0.1","-0.1","0.8","379.3"
"0.5","-0.4","0.1","0.6","379.3"
"0.3","-1.1","0.6","1.3","379.3"
"0.1","-2.0","0.6","2.1","379.3"
"-0.3","-2.9","1.7","3.4","379.3"
"0.0","-2.7","0.5","2.7","379.4"
"0.4","-2.4","-0.1","2.4","379.4"
"0.7","-1.7","-0.9","2.0","379.4"
"0.7","-1.3","-1.6","2.2","379.4"
"0.3","-1.0","-1.9","2.2","379.4"
"-0.4","-0.9","-1.9","2.1","379.4"
"-0.8","-1.1","-1.6","2.1","379.4"
"-1.1","-1.5","-1.1","2.2","379.4"
"-1.2","-2.0","-0.7","2.4","379.4"
"-1.5","-2.6","-0.3","3.0","379.4"
"-1.6","-2.4","0.3","2.9","379.4"
"-3.8","-2.2","-10.5","11.4","379.5"
"-1.4","0.1","-11.8","11.9","379.5"
"-0.1","-0.3","-7.5","7.5","379.5"
"-0.6","-1.6","-1.9","2.6","379.5"
"-1.2","-2.6","2.8","4.0","379.5"
"-0.8","-2.0","6.0","6.4","379.5"
"0.3","-0.4","8.2","8.2","379.5"
"0.9","1.3","8.3","8.4","379.5"
"1.5","2.4","7.1","7.6","379.5"
"1.4","2.5","6.0","6.6","379.5"
"0.7","1.8","5.0","5.4","379.6"
"0.5","1.4","4.0","4.3","379.6"
"0.4","1.1","2.8","3.0","379.6"
"1.2","0.9","1.7","2.3","379.6"
"2.4","1.0","1.1","2.8","379.6"
"3.0","1.1","0.7","3.3","379.6"
"2.7","0.9","1.2","3.1","379.6"
"1.8","0.6","1.5","2.4","379.6"
"0.9","0.7","1.2","1.7","379.6"
"0.2","1.1","0.8","1.4","379.6"
"-0.2","1.7","0.5","1.8","379.6"
"-0.3","2.1","-0.7","2.2","379.7"
"-0.1","3.0","-3.9","4.9","379.7"
"0.4","4.4","-9.5","10.5","379.7"
"0.6","3.9","-6.7","7.8","379.7"
"-0.2","2.5","-2.4","3.5","379.7"
"-0.7","1.4","1.4","2.1","379.7"
"-0.7","1.6","2.8","3.3","379.7"
"-1.0","1.8","2.2","3.0","379.7"
"-1.4","1.3","1.5","2.4","379.7"
"-1.4","0.5","0.5","1.6","379.7"
"-0.5","0.2","-0.4","0.7","379.8"
"-0.1","0.7","-1.6","1.7","379.8"
"0.8","1.4","-2.2","2.7","379.8"
"1.7","2.1","-1.2","3.0","379.8"
"1.2","2.5","-0.3","2.8","379.8"
"0.1","2.5","1.2","2.8","379.8"
"-1.0","1.4","2.2","2.8","379.8"
"-1.2","-0.1","1.8","2.2","379.8"
"-0.9","-1.3","0.2","1.6","379.8"
"-0.3","-2.4","-2.0","3.1","379.8"
"0.5","-3.3","-4.7","5.8","379.9"
"1.8","-5.0","-5.2","7.4","379.9"
"1.8","-5.0","-6.9","8.7","379.9"
"3.8","-6.0","-6.5","9.6","379.9"
"6.3","-3.6","-5.4","9.0","379.9"
"8.7","-1.6","-4.1","9.7","379.9"
"12.0","-0.2","-6.7","13.7","379.9"
"6.0","-2.7","-8.9","11.1","379.9"
"-0.9","-1.9","-4.5","5.0","379.9"
"-3.3","0.1","0.6","3.4","379.9"
"-4.3","0.6","3.8","5.8","379.9"
"-3.9","1.0","10.3","11.1","380.0"
"-3.8","-0.4","15.3","15.8","380.0"
"-2.8","-0.6","15.3","15.6","380.0"
"-1.3","-0.7","11.8","11.9","380.0"
"-0.8","-1.4","6.7","6.9","380.0"
"0.1","-1.1","2.3","2.6","380.0"
"1.4","-0.2","-0.5","1.5","380.0"
"1.7","0.5","-2.7","3.2","380.0"
"2.0","1.6","-4.6","5.3","380.0"
"1.8","2.3","-5.2","6.0","380.0"
"1.6","2.8","-4.1","5.2","380.1"
"1.3","3.0","-1.8","3.7","380.1"
"1.0","3.0","0.8","3.3","380.1"
"0.7","2.8","1.8","3.4","380.1"
"0.4","2.5","1.7","3.0","380.1"
"-0.1","1.8","1.3","2.2","380.1"
"-1.2","0.5","1.0","1.6","380.1"
"-2.3","-1.0","0.5","2.6","380.1"
"-3.1","-1.7","-0.1","3.5","380.1"
"-3.0","-1.2","-0.3","3.2","380.1"
"-2.2","-0.2","0.5","2.3","380.1"
"-0.6","1.0","1.5","1.9","380.2"
"0.8","1.8","2.2","3.0","380.2"
"2.8","2.0","2.1","4.0","380.2"
"3.6","1.7","1.4","4.2","380.2"
"3.1","1.4","0.4","3.4","380.2"
"2.3","0.9","-0.7","2.6","380.2"
"1.8","0.6","-1.6","2.5","380.2"
"1.6","0.9","-1.8","2.6","380.2"
"1.1","1.2","-1.3","2.1","380.2"
"0.5","1.3","-0.2","1.4","380.2"
"-0.1","1.3","1.0","1.6","380.3"
"-0.4","1.1","1.7","2.1","380.3"
"-0.5","0.7","1.5","1.7","380.3"
"-0.5","0.5","0.8","1.1","380.3"
"-0.5","0.4","0.2","0.7","380.3"
"-0.5","0.5","-0.1","0.7","380.3"
"-0.4","0.6","0.1","0.7","380.3"
"-0.3","0.7","0.6","1.0","380.3"
"-0.1","0.8","1.2","1.4","380.3"
"0.3","1.0","1.5","1.8","380.3"
"0.5","1.0","1.5","1.9","380.4"
"0.4","0.8","1.2","1.5","380.4"
"0.1","0.7","0.8","1.1","380.4"
"-0.2","0.5","0.5","0.7","380.4"
"-0.6","0.4","0.3","0.8","380.4"
"-0.9","0.3","0.1","1.0","380.4"
"-1.1","0.3","0.2","1.2","380.4"
"-1.3","0.2","0.3","1.3","380.4"
"-1.2","0.5","0.4","1.4","380.4"
"-1.2","0.2","0.4","1.3","380.4"
"-1.4","0.1","0.5","1.5","380.4"
"-1.7","0.1","0.4","1.7","380.5"
"-1.8","0.0","0.4","1.8","380.5"
"-2.0","-0.4","0.4","2.1","380.5"
"-1.8","-0.6","0.2","1.9","380.5"
"-1.3","-0.4","0.4","1.4","380.5"
"-0.5","0.1","0.8","0.9","380.5"
"0.2","0.6","1.3","1.4","380.5"
"0.8","0.9","1.4","1.8","380.5"
"1.2","1.1","1.3","2.1","380.5"
"1.3","1.2","0.9","2.0","380.5"
"1.1","1.2","0.5","1.7","380.6"
"0.5","1.1","0.1","1.2","380.6"
"-0.4","0.5","-0.3","0.7","380.6"
"-1.4","-0.2","-0.8","1.6","380.6"
"-2.2","-0.8","-1.1","2.6","380.6"
"-2.6","-1.3","-1.2","3.1","380.6"
"-2.3","-1.4","-1.1","2.9","380.6"
"-1.6","-0.9","-0.9","2.0","380.6"
"-0.5","-0.1","-0.7","0.9","380.6"
"0.5","0.8","-0.5","1.1","380.6"
"1.0","1.4","0.1","1.7","380.6"
"1.4","1.6","0.4","2.2","380.7"
"1.1","1.6","0.7","2.1","380.7"
"0.5","1.7","1.4","2.3","380.7"
"0.0","1.5","1.8","2.3","380.7"
"-1.0","0.5","1.6","2.0","380.7"
"-2.1","-0.5","0.1","2.2","380.7"
"-2.5","-0.7","-2.4","3.5","380.7"
"-2.7","-0.6","-4.1","4.9","380.7"
"-2.0","-0.3","-3.2","3.8","380.7"
"1.8","1.5","1.4","2.7","380.7"
"2.9","1.8","1.8","3.9","380.8"
"1.5","1.2","-0.4","2.0","380.8"
"1.1","1.3","-0.4","1.7","380.8"
"0.4","0.8","0.3","0.9","380.8"
"-0.3","0.1","0.3","0.4","380.8"
"-0.3","-0.2","0.2","0.4","380.8"
"-0.1","-0.1","0.1","0.2","380.8"
"-0.1","0.2","0.0","0.2","380.8"
"-0.9","0.5","0.3","1.1","380.8"
"-0.8","0.7","0.9","1.4","380.8"
"0.5","1.3","0.6","1.5","380.9"
"0.1","-0.6","-0.2","0.6","380.9"
"1.4","-0.9","0.5","1.7","380.9"
"1.6","-0.4","0.5","1.7","380.9"
"0.5","0.1","-0.2","0.5","380.9"
"-0.4","0.5","0.3","0.7","380.9"
"-0.8","0.6","0.1","1.0","380.9"
"-0.3","0.5","0.4","0.7","380.9"
"-0.2","0.1","0.9","0.9","380.9"
"-0.1","0.0","1.1","1.1","380.9"
"-0.1","-0.2","1.3","1.3","380.9"
"-0.2","-0.4","1.7","1.8","381.0"
"-0.1","-0.4","1.7","1.7","381.0"
"0.0","-0.1","1.2","1.2","381.0"
"-0.1","0.3","0.7","0.8","381.0"
"-0.2","0.6","0.5","0.8","381.0"
"-0.6","0.7","0.3","1.0","381.0"
"-1.2","0.5","0.1","1.3","381.0"
"-1.5","-0.2","0.0","1.5","381.0"
"-1.0","-0.2","0.4","1.1","381.0"
"-0.9","-0.6","0.8","1.3","381.0"
"-0.9","-0.7","0.9","1.5","381.1"
"-0.9","-0.6","0.2","1.1","381.1"
"-0.8","-0.8","-0.1","1.1","381.1"
"-0.6","-1.1","-0.1","1.3","381.1"
"-0.5","-1.2","-0.6","1.4","381.1"
"-0.3","-1.0","-0.8","1.3","381.1"
"0.0","-0.6","-0.8","1.0","381.1"
"0.2","-0.2","-0.8","0.8","381.1"
"0.3","0.4","-0.9","1.0","381.1"
"0.5","0.8","-1.0","1.4","381.1"
"0.3","0.6","-1.0","1.2","381.1"
"0.3","0.5","-0.8","1.0","381.2"
"0.2","0.4","-0.8","0.9","381.2"
"0.0","0.2","-0.9","0.9","381.2"
"-0.1","-0.2","-0.9","0.9","381.2"
"-0.2","0.0","-0.7","0.7","381.2"
"-0.2","0.3","-0.5","0.6","381.2"
"-0.3","0.2","-0.8","0.9","381.2"
"-0.2","0.4","-0.7","0.8","381.2"
"0.2","0.9","-0.4","1.0","381.2"
"0.4","1.2","-0.2","1.3","381.2"
"0.2","0.8","-0.7","1.1","381.3"
"0.1","0.1","-1.2","1.2","381.3"
"0.3","0.3","-1.0","1.1","381.3"
"0.4","0.5","-1.1","1.3","381.3"
"0.3","0.8","-1.0","1.3","381.3"
"0.3","1.2","-0.7","1.4","381.3"
"0.1","1.3","-0.4","1.4","381.3"
"-0.1","1.0","-0.1","1.0","381.3"
